survey,target,country,condition,arm,disambiguator,embedding_model,k_spec,k,captured_importance,oracle_acc,model_acc,random_acc,majority,value_over_random,cost_of_imperfect,error
asianbarometer,SE14a,Indonesia,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.3706,0.4223,0.3962,0.3534,0.3735,0.0428,0.0261,
asianbarometer,SE14a,Indonesia,country_provided,C,nemotron,all-mpnet-base-v2,model,6,0.2085,0.4235,0.3878,0.3584,0.3735,0.0294,0.0357,
asianbarometer,SE14a,Indonesia,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.21,0.4066,0.378,0.3609,0.3735,0.0171,0.0286,
asianbarometer,SE14a,Indonesia,country_provided,C,nemotron,all-mpnet-base-v2,k10,6,0.2085,0.4235,0.3878,0.3584,0.3735,0.0294,0.0357,
ess_wave_11,stfgov,Italy,unprompted,C,nemotron,all-mpnet-base-v2,model,11,0.3636,0.3501,0.2894,0.159,0.1634,0.1304,0.0607,
ess_wave_11,stfgov,Italy,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.4108,0.3647,0.3065,0.1584,0.1634,0.1481,0.0582,
ess_wave_11,stfgov,Italy,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.3713,0.3487,0.2904,0.1583,0.1634,0.1321,0.0583,
ess_wave_11,stfgov,Italy,country_provided,C,nemotron,all-mpnet-base-v2,model,10,0.4606,0.3487,0.3281,0.1583,0.1634,0.1698,0.0206,
ess_wave_11,stfgov,Italy,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.485,0.3647,0.3295,0.1584,0.1634,0.1711,0.0352,
ess_wave_11,stfgov,Italy,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.4606,0.3487,0.3281,0.1583,0.1634,0.1698,0.0206,
ess_wave_11,eqparlv,Italy,unprompted,C,nemotron,all-mpnet-base-v2,model,11,0.1641,0.5257,0.4604,0.3967,0.3613,0.0637,0.0653,
ess_wave_11,eqparlv,Italy,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.1977,0.5173,0.4468,0.3675,0.3613,0.0793,0.0705,
ess_wave_11,eqparlv,Italy,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.1714,0.5309,0.4534,0.3804,0.3613,0.073,0.0775,
ess_wave_11,eqparlv,Italy,country_provided,C,nemotron,all-mpnet-base-v2,model,13,0.12,0.5351,0.4422,0.3952,0.3613,0.047,0.0929,
ess_wave_11,eqparlv,Italy,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.096,0.5173,0.3941,0.3675,0.3613,0.0266,0.1232,
ess_wave_11,eqparlv,Italy,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.1224,0.5309,0.4038,0.3804,0.3613,0.0234,0.1271,
ess_wave_11,stfgov,Austria,unprompted,C,nemotron,all-mpnet-base-v2,model,10,0.6473,0.3186,0.3156,0.1757,0.1674,0.1399,0.003,
ess_wave_11,stfgov,Austria,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.4437,0.3309,0.288,0.1681,0.1674,0.1199,0.0429,
ess_wave_11,stfgov,Austria,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.6473,0.3186,0.3156,0.1757,0.1674,0.1399,0.003,
ess_wave_11,stfgov,Austria,country_provided,C,nemotron,all-mpnet-base-v2,model,10,0.4082,0.3186,0.2715,0.1757,0.1674,0.0958,0.0471,
ess_wave_11,stfgov,Austria,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.4403,0.3309,0.2545,0.1681,0.1674,0.0864,0.0764,
ess_wave_11,stfgov,Austria,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.4082,0.3186,0.2715,0.1757,0.1674,0.0958,0.0471,
ess_wave_11,stfgov,France,unprompted,C,nemotron,all-mpnet-base-v2,model,11,0.3459,0.3258,0.2936,0.1653,0.179,0.1283,0.0322,
ess_wave_11,stfgov,France,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.375,0.3286,0.3015,0.1694,0.179,0.1321,0.0271,
ess_wave_11,stfgov,France,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.3611,0.3343,0.2863,0.167,0.179,0.1193,0.048,
ess_wave_11,stfgov,France,country_provided,C,nemotron,all-mpnet-base-v2,model,11,0.3326,0.3258,0.2806,0.1653,0.179,0.1153,0.0452,
ess_wave_11,stfgov,France,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.3344,0.3286,0.2908,0.1694,0.179,0.1214,0.0378,
ess_wave_11,stfgov,France,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.331,0.3343,0.2665,0.167,0.179,0.0995,0.0678,
ess_wave_11,eqparlv,Austria,unprompted,C,nemotron,all-mpnet-base-v2,model,8,0.1642,0.366,0.2796,0.2635,0.2655,0.0161,0.0864,
ess_wave_11,eqparlv,Austria,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0849,0.3549,0.2519,0.2654,0.2655,-0.0135,0.103,
ess_wave_11,eqparlv,Austria,unprompted,C,nemotron,all-mpnet-base-v2,k10,8,0.1642,0.366,0.2796,0.2635,0.2655,0.0161,0.0864,
ess_wave_11,eqparlv,Austria,country_provided,C,nemotron,all-mpnet-base-v2,model,13,0.1927,0.3877,0.303,0.2879,0.2655,0.0151,0.0847,
ess_wave_11,eqparlv,Austria,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.1365,0.3549,0.2745,0.2654,0.2655,0.0091,0.0804,
ess_wave_11,eqparlv,Austria,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.1589,0.3655,0.2745,0.2774,0.2655,-0.0029,0.091,
ess_wave_11,eqparlv,France,unprompted,C,nemotron,all-mpnet-base-v2,model,8,0.0854,0.3473,0.3275,0.3068,0.3241,0.0207,0.0198,
ess_wave_11,eqparlv,France,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0752,0.3592,0.3122,0.3183,0.3241,-0.0061,0.047,
ess_wave_11,eqparlv,France,unprompted,C,nemotron,all-mpnet-base-v2,k10,8,0.0854,0.3473,0.3275,0.3068,0.3241,0.0207,0.0198,
ess_wave_11,eqparlv,France,country_provided,C,nemotron,all-mpnet-base-v2,model,12,0.4677,0.366,0.3767,0.309,0.3241,0.0677,-0.0107,
ess_wave_11,eqparlv,France,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.0602,0.3592,0.2817,0.3183,0.3241,-0.0366,0.0775,
ess_wave_11,eqparlv,France,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.4918,0.3711,0.3671,0.3138,0.3241,0.0533,0.004,
ess_wave_11,bctprd,France,unprompted,C,nemotron,all-mpnet-base-v2,model,12,0.1467,0.6642,0.6343,0.5836,0.6116,0.0507,0.0299,
ess_wave_11,bctprd,France,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0,0.6427,0.5834,0.6024,0.6116,-0.019,0.0593,
ess_wave_11,bctprd,France,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.058,0.6631,0.6156,0.583,0.6116,0.0326,0.0475,
ess_wave_11,bctprd,France,country_provided,C,nemotron,all-mpnet-base-v2,model,17,0.1397,0.6767,0.6433,0.5795,0.6116,0.0638,0.0334,
ess_wave_11,bctprd,France,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.0928,0.6427,0.6003,0.6024,0.6116,-0.0021,0.0424,
ess_wave_11,bctprd,France,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.1522,0.6631,0.6473,0.583,0.6116,0.0643,0.0158,
ess_wave_11,bctprd,Austria,unprompted,C,nemotron,all-mpnet-base-v2,model,15,0.1333,0.8003,0.7578,0.7373,0.7561,0.0205,0.0425,
ess_wave_11,bctprd,Austria,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.2187,0.8016,0.7386,0.7488,0.7561,-0.0102,0.063,
ess_wave_11,bctprd,Austria,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.1622,0.7948,0.7493,0.738,0.7561,0.0113,0.0455,
ess_wave_11,bctprd,Austria,country_provided,C,nemotron,all-mpnet-base-v2,model,18,0.2635,0.8055,0.7782,0.7347,0.7561,0.0435,0.0273,
ess_wave_11,bctprd,Austria,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.1,0.8016,0.7407,0.7488,0.7561,-0.0081,0.0609,
ess_wave_11,bctprd,Austria,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.1847,0.7948,0.7433,0.738,0.7561,0.0053,0.0515,
latinobarometer,P8STGBS,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,model,8,0.0295,0.5738,0.3717,0.3824,0.3738,-0.0107,0.2021,
latinobarometer,P8STGBS,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,k5,4,0.022,0.623,0.3717,0.4037,0.3738,-0.032,0.2513,
latinobarometer,P8STGBS,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,k10,8,0.0295,0.5738,0.3717,0.3824,0.3738,-0.0107,0.2021,
latinobarometer,P8STGBS,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,model,12,0.7506,0.5958,0.5759,0.3969,0.3738,0.179,0.0199,
latinobarometer,P8STGBS,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,k5,4,0.011,0.623,0.3173,0.4037,0.3738,-0.0864,0.3057,
latinobarometer,P8STGBS,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,k10,9,0.024,0.5717,0.3204,0.3808,0.3738,-0.0604,0.2513,
latinobarometer,SEXO,Colombia,unprompted,C,nemotron,all-mpnet-base-v2,model,2,0.0972,0.6783,0.52,0.5353,0.5258,-0.0153,0.1583,
latinobarometer,SEXO,Colombia,unprompted,C,nemotron,all-mpnet-base-v2,k5,2,0.0972,0.6783,0.52,0.5353,0.5258,-0.0153,0.1583,
latinobarometer,SEXO,Colombia,unprompted,C,nemotron,all-mpnet-base-v2,k10,2,0.0972,0.6783,0.52,0.5353,0.5258,-0.0153,0.1583,
latinobarometer,SEXO,Colombia,country_provided,C,nemotron,all-mpnet-base-v2,model,1,0.0256,0.625,0.4892,0.5266,0.5258,-0.0374,0.1358,
latinobarometer,SEXO,Colombia,country_provided,C,nemotron,all-mpnet-base-v2,k5,1,0.0256,0.625,0.4892,0.5266,0.5258,-0.0374,0.1358,
latinobarometer,SEXO,Colombia,country_provided,C,nemotron,all-mpnet-base-v2,k10,1,0.0256,0.625,0.4892,0.5266,0.5258,-0.0374,0.1358,
latinobarometer,SEXO,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,model,3,0.0,0.656,0.506,0.5409,0.53,-0.0349,0.15,
latinobarometer,SEXO,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,k5,3,0.0,0.656,0.506,0.5409,0.53,-0.0349,0.15,
latinobarometer,SEXO,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,k10,3,0.0,0.656,0.506,0.5409,0.53,-0.0349,0.15,
latinobarometer,SEXO,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,model,2,0.0,0.66,0.633,0.5459,0.53,0.0871,0.027,
latinobarometer,SEXO,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,k5,2,0.0,0.66,0.633,0.5459,0.53,0.0871,0.027,
latinobarometer,SEXO,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,k10,2,0.0,0.66,0.633,0.5459,0.53,0.0871,0.027,
latinobarometer,P8STGBS,Argentina,unprompted,C,nemotron,all-mpnet-base-v2,model,13,0.0951,0.507,0.356,0.3806,0.3927,-0.0246,0.151,
latinobarometer,P8STGBS,Argentina,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.05,0.4869,0.3534,0.3758,0.3927,-0.0224,0.1335,
latinobarometer,P8STGBS,Argentina,unprompted,C,nemotron,all-mpnet-base-v2,k10,9,0.0427,0.4817,0.3133,0.3734,0.3927,-0.0601,0.1684,
latinobarometer,P8STGBS,Argentina,country_provided,C,nemotron,all-mpnet-base-v2,model,13,0.6168,0.507,0.4799,0.3806,0.3927,0.0993,0.0271,
latinobarometer,P8STGBS,Argentina,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.0071,0.4869,0.342,0.3758,0.3927,-0.0338,0.1449,
latinobarometer,P8STGBS,Argentina,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.6686,0.4904,0.472,0.383,0.3927,0.089,0.0184,
latinobarometer,P8STGBS,Colombia,unprompted,C,nemotron,all-mpnet-base-v2,model,14,0.0536,0.3898,0.3149,0.3055,0.3055,0.0094,0.0749,
latinobarometer,P8STGBS,Colombia,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0739,0.3643,0.2749,0.3009,0.3055,-0.026,0.0894,
latinobarometer,P8STGBS,Colombia,unprompted,C,nemotron,all-mpnet-base-v2,k10,9,0.0609,0.3736,0.3013,0.2956,0.3055,0.0057,0.0723,
latinobarometer,P8STGBS,Colombia,country_provided,C,nemotron,all-mpnet-base-v2,model,9,0.487,0.3736,0.3813,0.2956,0.3055,0.0857,-0.0077,
latinobarometer,P8STGBS,Colombia,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.608,0.3643,0.3906,0.3009,0.3055,0.0897,-0.0263,
latinobarometer,P8STGBS,Colombia,country_provided,C,nemotron,all-mpnet-base-v2,k10,9,0.487,0.3736,0.3813,0.2956,0.3055,0.0857,-0.0077,
latinobarometer,SEXO,Argentina,unprompted,C,nemotron,all-mpnet-base-v2,model,3,0.0541,0.5975,0.54,0.525,0.52,0.015,0.0575,
latinobarometer,SEXO,Argentina,unprompted,C,nemotron,all-mpnet-base-v2,k5,3,0.0541,0.5975,0.54,0.525,0.52,0.015,0.0575,
latinobarometer,SEXO,Argentina,unprompted,C,nemotron,all-mpnet-base-v2,k10,3,0.0541,0.5975,0.54,0.525,0.52,0.015,0.0575,
latinobarometer,SEXO,Argentina,country_provided,C,nemotron,all-mpnet-base-v2,model,2,0.1071,0.6175,0.5442,0.5393,0.52,0.0049,0.0733,
latinobarometer,SEXO,Argentina,country_provided,C,nemotron,all-mpnet-base-v2,k5,2,0.1071,0.6175,0.5442,0.5393,0.52,0.0049,0.0733,
latinobarometer,SEXO,Argentina,country_provided,C,nemotron,all-mpnet-base-v2,k10,2,0.1071,0.6175,0.5442,0.5393,0.52,0.0049,0.0733,
latinobarometer,S20.A,Colombia,unprompted,C,nemotron,all-mpnet-base-v2,model,6,0.6129,0.6524,0.6684,0.5958,0.6246,0.0726,-0.016,
latinobarometer,S20.A,Colombia,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.655,0.6557,0.6507,0.597,0.6246,0.0537,0.005,
latinobarometer,S20.A,Colombia,unprompted,C,nemotron,all-mpnet-base-v2,k10,6,0.6129,0.6524,0.6684,0.5958,0.6246,0.0726,-0.016,
latinobarometer,S20.A,Colombia,country_provided,C,nemotron,all-mpnet-base-v2,model,5,0.61,0.6557,0.6549,0.597,0.6246,0.0579,0.0008,
latinobarometer,S20.A,Colombia,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.61,0.6557,0.6549,0.597,0.6246,0.0579,0.0008,
latinobarometer,S20.A,Colombia,country_provided,C,nemotron,all-mpnet-base-v2,k10,5,0.61,0.6557,0.6549,0.597,0.6246,0.0579,0.0008,
latinobarometer,S20.A,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,model,7,0.5426,0.6673,0.6603,0.6265,0.6543,0.0338,0.007,
latinobarometer,S20.A,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.56,0.6653,0.6884,0.6264,0.6543,0.062,-0.0231,
latinobarometer,S20.A,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,k10,7,0.5426,0.6673,0.6603,0.6265,0.6543,0.0338,0.007,
latinobarometer,S20.A,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,model,5,0.32,0.6653,0.6603,0.6264,0.6543,0.0339,0.005,
latinobarometer,S20.A,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.32,0.6653,0.6603,0.6264,0.6543,0.0339,0.005,
latinobarometer,S20.A,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,k10,5,0.32,0.6653,0.6603,0.6264,0.6543,0.0339,0.005,
latinobarometer,P61ST,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,model,16,0.2109,0.2526,0.2044,0.1975,0.2096,0.0069,0.0482,
latinobarometer,P61ST,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0127,0.2443,0.2191,0.1873,0.2096,0.0318,0.0252,
latinobarometer,P61ST,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,k10,9,0.0463,0.2181,0.218,0.1836,0.2096,0.0344,0.0001,
latinobarometer,P61ST,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,model,11,0.1667,0.2537,0.1687,0.189,0.2096,-0.0203,0.085,
latinobarometer,P61ST,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.1772,0.2443,0.1708,0.1873,0.2096,-0.0165,0.0735,
latinobarometer,P61ST,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,k10,9,0.1852,0.2181,0.1656,0.1836,0.2096,-0.018,0.0525,
wvs,Q263,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,model,6,0.5848,0.8531,0.8384,0.5968,0.5828,0.2416,0.0147,
wvs,Q263,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.4789,0.858,0.8237,0.5962,0.5828,0.2275,0.0343,
wvs,Q263,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,k10,6,0.5848,0.8531,0.8384,0.5968,0.5828,0.2416,0.0147,
wvs,Q263,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,model,3,0.5366,0.856,0.7415,0.586,0.5828,0.1555,0.1145,
wvs,Q263,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,k5,3,0.5366,0.856,0.7415,0.586,0.5828,0.1555,0.1145,
wvs,Q263,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,k10,3,0.5366,0.856,0.7415,0.586,0.5828,0.1555,0.1145,
wvs,Q40,Andorra,unprompted,C,nemotron,all-mpnet-base-v2,model,17,0.1939,0.502,0.3406,0.306,0.2849,0.0346,0.1614,
wvs,Q40,Andorra,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.1244,0.509,0.249,0.2917,0.2849,-0.0427,0.26,
wvs,Q40,Andorra,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.1924,0.497,0.2699,0.2892,0.2849,-0.0193,0.2271,
wvs,Q40,Andorra,country_provided,C,nemotron,all-mpnet-base-v2,model,8,0.1957,0.4821,0.262,0.2944,0.2849,-0.0324,0.2201,
wvs,Q40,Andorra,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.16,0.509,0.2899,0.2917,0.2849,-0.0018,0.2191,
wvs,Q40,Andorra,country_provided,C,nemotron,all-mpnet-base-v2,k10,8,0.1957,0.4821,0.262,0.2944,0.2849,-0.0324,0.2201,
wvs,Q205,Andorra,unprompted,C,nemotron,all-mpnet-base-v2,model,8,0.0405,0.6255,0.5896,0.3686,0.4054,0.221,0.0359,
wvs,Q205,Andorra,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0455,0.6554,0.5697,0.3787,0.4054,0.191,0.0857,
wvs,Q205,Andorra,unprompted,C,nemotron,all-mpnet-base-v2,k10,8,0.0405,0.6255,0.5896,0.3686,0.4054,0.221,0.0359,
wvs,Q205,Andorra,country_provided,C,nemotron,all-mpnet-base-v2,model,8,0.0809,0.6255,0.5916,0.3686,0.4054,0.223,0.0339,
wvs,Q205,Andorra,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.0909,0.6554,0.3795,0.3787,0.4054,0.0008,0.2759,
wvs,Q205,Andorra,country_provided,C,nemotron,all-mpnet-base-v2,k10,8,0.0809,0.6255,0.5916,0.3686,0.4054,0.223,0.0339,
wvs,Q205,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,model,7,0.0476,0.5299,0.3197,0.3374,0.346,-0.0177,0.2102,
wvs,Q205,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0541,0.5182,0.3197,0.3439,0.346,-0.0242,0.1985,
wvs,Q205,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,k10,7,0.0476,0.5299,0.3197,0.3374,0.346,-0.0177,0.2102,
wvs,Q205,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,model,7,0.1429,0.5299,0.4067,0.3374,0.346,0.0693,0.1232,
wvs,Q205,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.1554,0.5182,0.395,0.3439,0.346,0.0511,0.1232,
wvs,Q205,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,k10,7,0.1429,0.5299,0.4067,0.3374,0.346,0.0693,0.1232,
wvs,Q205,Germany,unprompted,C,nemotron,all-mpnet-base-v2,model,8,0.0575,0.5481,0.5311,0.3855,0.4407,0.1456,0.017,
wvs,Q205,Germany,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0042,0.5724,0.516,0.41,0.4407,0.106,0.0564,
wvs,Q205,Germany,unprompted,C,nemotron,all-mpnet-base-v2,k10,8,0.0575,0.5481,0.5311,0.3855,0.4407,0.1456,0.017,
wvs,Q205,Germany,country_provided,C,nemotron,all-mpnet-base-v2,model,12,0.0944,0.5508,0.5003,0.3797,0.4407,0.1206,0.0505,
wvs,Q205,Germany,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.0126,0.5724,0.5102,0.41,0.4407,0.1002,0.0622,
wvs,Q205,Germany,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.0255,0.5455,0.5055,0.3809,0.4407,0.1246,0.04,
wvs,Q242,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,model,12,0.2159,0.3334,0.3372,0.2534,0.219,0.0838,-0.0038,
wvs,Q242,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.1639,0.3255,0.2962,0.2215,0.219,0.0747,0.0293,
wvs,Q242,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.2362,0.3265,0.3461,0.2475,0.219,0.0986,-0.0196,
wvs,Q242,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,model,13,0.1203,0.3392,0.3001,0.2626,0.219,0.0375,0.0391,
wvs,Q242,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.0656,0.3255,0.3021,0.2215,0.219,0.0806,0.0234,
wvs,Q242,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.0603,0.3265,0.2981,0.2475,0.219,0.0506,0.0284,
wvs,Q40,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,model,17,0.06,0.5806,0.4223,0.4167,0.4497,0.0056,0.1583,
wvs,Q40,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0,0.5678,0.3714,0.44,0.4497,-0.0686,0.1964,
wvs,Q40,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.0127,0.5513,0.3714,0.4192,0.4497,-0.0478,0.1799,
wvs,Q40,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,model,13,0.0621,0.563,0.4193,0.4151,0.4497,0.0042,0.1437,
wvs,Q40,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.0574,0.5678,0.3949,0.44,0.4497,-0.0451,0.1729,
wvs,Q40,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.0696,0.5513,0.3968,0.4192,0.4497,-0.0224,0.1545,
