survey,target,country,condition,arm,disambiguator,embedding_model,k_spec,k,captured_importance,oracle_acc,model_acc,random_acc,majority,value_over_random,cost_of_imperfect,error
asianbarometer,SE14a,Indonesia,unprompted,C,nemotron,all-mpnet-base-v2,model,10,0.2171,0.4223,0.3494,0.3534,0.3735,-0.004,0.0729,
asianbarometer,SE14a,Indonesia,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0846,0.4066,0.3097,0.3609,0.3735,-0.0512,0.0969,
asianbarometer,SE14a,Indonesia,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.2171,0.4223,0.3494,0.3534,0.3735,-0.004,0.0729,
asianbarometer,SE14a,Indonesia,country_provided,C,nemotron,all-mpnet-base-v2,model,11,0.5187,0.4314,0.4203,0.3546,0.3735,0.0657,0.0111,
asianbarometer,SE14a,Indonesia,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.3229,0.4066,0.3819,0.3609,0.3735,0.021,0.0247,
asianbarometer,SE14a,Indonesia,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.2961,0.4223,0.3936,0.3534,0.3735,0.0402,0.0287,
ess_wave_11,stfgov,Italy,unprompted,C,nemotron,all-mpnet-base-v2,model,15,0.0353,0.355,0.2391,0.1621,0.1634,0.077,0.1159,
ess_wave_11,stfgov,Italy,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.02,0.3647,0.2045,0.1584,0.1634,0.0461,0.1602,
ess_wave_11,stfgov,Italy,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.028,0.3487,0.2178,0.1583,0.1634,0.0595,0.1309,
ess_wave_11,stfgov,Italy,country_provided,C,nemotron,all-mpnet-base-v2,model,14,0.4179,0.3449,0.3222,0.1585,0.1634,0.1637,0.0227,
ess_wave_11,stfgov,Italy,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.0982,0.3647,0.2412,0.1584,0.1634,0.0828,0.1235,
ess_wave_11,stfgov,Italy,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.4483,0.3487,0.3106,0.1583,0.1634,0.1523,0.0381,
ess_wave_11,eqparlv,Italy,unprompted,C,nemotron,all-mpnet-base-v2,model,18,0.0921,0.5414,0.4674,0.3935,0.3613,0.0739,0.074,
ess_wave_11,eqparlv,Italy,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0621,0.5173,0.4021,0.3675,0.3613,0.0346,0.1152,
ess_wave_11,eqparlv,Italy,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.1143,0.5309,0.444,0.3804,0.3613,0.0636,0.0869,
ess_wave_11,eqparlv,Italy,country_provided,C,nemotron,all-mpnet-base-v2,model,13,0.1055,0.5351,0.4293,0.3952,0.3613,0.0341,0.1058,
ess_wave_11,eqparlv,Italy,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.1017,0.5173,0.363,0.3675,0.3613,-0.0045,0.1543,
ess_wave_11,eqparlv,Italy,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.0816,0.5309,0.4223,0.3804,0.3613,0.0419,0.1086,
ess_wave_11,stfgov,Austria,unprompted,C,nemotron,all-mpnet-base-v2,model,14,0.3653,0.3288,0.2906,0.1701,0.1674,0.1205,0.0382,
ess_wave_11,stfgov,Austria,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.2253,0.3309,0.2311,0.1681,0.1674,0.063,0.0998,
ess_wave_11,stfgov,Austria,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.4251,0.3186,0.2791,0.1757,0.1674,0.1034,0.0395,
ess_wave_11,stfgov,Austria,country_provided,C,nemotron,all-mpnet-base-v2,model,18,0.6082,0.3377,0.3284,0.1726,0.1674,0.1558,0.0093,
ess_wave_11,stfgov,Austria,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.2321,0.3309,0.212,0.1681,0.1674,0.0439,0.1189,
ess_wave_11,stfgov,Austria,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.442,0.3186,0.271,0.1757,0.1674,0.0953,0.0476,
ess_wave_11,stfgov,France,unprompted,C,nemotron,all-mpnet-base-v2,model,19,0.5717,0.3371,0.3145,0.1698,0.179,0.1447,0.0226,
ess_wave_11,stfgov,France,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.1,0.3286,0.1462,0.1694,0.179,-0.0232,0.1824,
ess_wave_11,stfgov,France,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.1319,0.3343,0.14,0.167,0.179,-0.027,0.1943,
ess_wave_11,stfgov,France,country_provided,C,nemotron,all-mpnet-base-v2,model,16,0.3401,0.332,0.2959,0.1646,0.179,0.1313,0.0361,
ess_wave_11,stfgov,France,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.0687,0.3286,0.1609,0.1694,0.179,-0.0085,0.1677,
ess_wave_11,stfgov,France,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.3056,0.3343,0.2688,0.167,0.179,0.1018,0.0655,
ess_wave_11,eqparlv,Austria,unprompted,C,nemotron,all-mpnet-base-v2,model,14,0.0828,0.3945,0.3362,0.2866,0.2655,0.0496,0.0583,
ess_wave_11,eqparlv,Austria,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0406,0.3549,0.2613,0.2654,0.2655,-0.0041,0.0936,
ess_wave_11,eqparlv,Austria,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.0286,0.3655,0.2779,0.2774,0.2655,0.0005,0.0876,
ess_wave_11,eqparlv,Austria,country_provided,C,nemotron,all-mpnet-base-v2,model,17,0.2148,0.4004,0.2974,0.285,0.2655,0.0124,0.103,
ess_wave_11,eqparlv,Austria,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.0406,0.3549,0.2489,0.2654,0.2655,-0.0165,0.106,
ess_wave_11,eqparlv,Austria,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.1328,0.3655,0.2757,0.2774,0.2655,-0.0017,0.0898,
ess_wave_11,eqparlv,France,unprompted,C,nemotron,all-mpnet-base-v2,model,9,0.0517,0.3631,0.3043,0.3156,0.3241,-0.0113,0.0588,
ess_wave_11,eqparlv,France,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.015,0.3592,0.315,0.3183,0.3241,-0.0033,0.0442,
ess_wave_11,eqparlv,France,unprompted,C,nemotron,all-mpnet-base-v2,k10,9,0.0517,0.3631,0.3043,0.3156,0.3241,-0.0113,0.0588,
ess_wave_11,eqparlv,France,country_provided,C,nemotron,all-mpnet-base-v2,model,11,0.1354,0.3688,0.345,0.3086,0.3241,0.0364,0.0238,
ess_wave_11,eqparlv,France,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.0226,0.3592,0.2969,0.3183,0.3241,-0.0214,0.0623,
ess_wave_11,eqparlv,France,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.1038,0.3711,0.3456,0.3138,0.3241,0.0318,0.0255,
ess_wave_11,bctprd,France,unprompted,C,nemotron,all-mpnet-base-v2,model,12,0.1267,0.6642,0.6258,0.5836,0.6116,0.0422,0.0384,
ess_wave_11,bctprd,France,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0928,0.6427,0.5919,0.6024,0.6116,-0.0105,0.0508,
ess_wave_11,bctprd,France,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.0725,0.6631,0.6088,0.583,0.6116,0.0258,0.0543,
ess_wave_11,bctprd,France,country_provided,C,nemotron,all-mpnet-base-v2,model,11,0.1806,0.6699,0.6275,0.5846,0.6116,0.0429,0.0424,
ess_wave_11,bctprd,France,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.0928,0.6427,0.593,0.6024,0.6116,-0.0094,0.0497,
ess_wave_11,bctprd,France,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.1522,0.6631,0.6162,0.583,0.6116,0.0332,0.0469,
ess_wave_11,bctprd,Austria,unprompted,C,nemotron,all-mpnet-base-v2,model,10,0.1757,0.7948,0.7382,0.738,0.7561,0.0002,0.0566,
ess_wave_11,bctprd,Austria,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0437,0.8016,0.7135,0.7488,0.7561,-0.0353,0.0881,
ess_wave_11,bctprd,Austria,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.1757,0.7948,0.7382,0.738,0.7561,0.0002,0.0566,
ess_wave_11,bctprd,Austria,country_provided,C,nemotron,all-mpnet-base-v2,model,12,0.1942,0.7982,0.7437,0.7411,0.7561,0.0026,0.0545,
ess_wave_11,bctprd,Austria,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.0437,0.8016,0.7092,0.7488,0.7561,-0.0396,0.0924,
ess_wave_11,bctprd,Austria,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.1081,0.7948,0.7339,0.738,0.7561,-0.0041,0.0609,
latinobarometer,P8STGBS,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,model,9,0.8082,0.5717,0.5634,0.3808,0.3738,0.1826,0.0083,
latinobarometer,P8STGBS,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0293,0.5937,0.3267,0.393,0.3738,-0.0663,0.267,
latinobarometer,P8STGBS,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,k10,9,0.8082,0.5717,0.5634,0.3808,0.3738,0.1826,0.0083,
latinobarometer,P8STGBS,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,model,12,0.0539,0.5958,0.3445,0.3969,0.3738,-0.0524,0.2513,
latinobarometer,P8STGBS,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.0266,0.5937,0.3058,0.393,0.3738,-0.0872,0.2879,
latinobarometer,P8STGBS,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,k10,9,0.0336,0.5717,0.3319,0.3808,0.3738,-0.0489,0.2398,
latinobarometer,SEXO,Colombia,unprompted,C,nemotron,all-mpnet-base-v2,model,1,0.0,0.625,0.5258,0.5266,0.5258,-0.0008,0.0992,
latinobarometer,SEXO,Colombia,unprompted,C,nemotron,all-mpnet-base-v2,k5,1,0.0,0.625,0.5258,0.5266,0.5258,-0.0008,0.0992,
latinobarometer,SEXO,Colombia,unprompted,C,nemotron,all-mpnet-base-v2,k10,1,0.0,0.625,0.5258,0.5266,0.5258,-0.0008,0.0992,
latinobarometer,SEXO,Colombia,country_provided,C,nemotron,all-mpnet-base-v2,model,3,0.0206,0.6608,0.5025,0.5483,0.5258,-0.0458,0.1583,
latinobarometer,SEXO,Colombia,country_provided,C,nemotron,all-mpnet-base-v2,k5,3,0.0206,0.6608,0.5025,0.5483,0.5258,-0.0458,0.1583,
latinobarometer,SEXO,Colombia,country_provided,C,nemotron,all-mpnet-base-v2,k10,3,0.0206,0.6608,0.5025,0.5483,0.5258,-0.0458,0.1583,
latinobarometer,SEXO,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,model,1,0.0,0.633,0.5,0.5334,0.53,-0.0334,0.133,
latinobarometer,SEXO,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,k5,1,0.0,0.633,0.5,0.5334,0.53,-0.0334,0.133,
latinobarometer,SEXO,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,k10,1,0.0,0.633,0.5,0.5334,0.53,-0.0334,0.133,
latinobarometer,P8STGBS,Argentina,unprompted,C,nemotron,all-mpnet-base-v2,model,8,0.7603,0.4764,0.4825,0.3681,0.3927,0.1144,-0.0061,
latinobarometer,P8STGBS,Argentina,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0679,0.4869,0.3473,0.3758,0.3927,-0.0285,0.1396,
latinobarometer,P8STGBS,Argentina,unprompted,C,nemotron,all-mpnet-base-v2,k10,8,0.7603,0.4764,0.4825,0.3681,0.3927,0.1144,-0.0061,
latinobarometer,P8STGBS,Argentina,country_provided,C,nemotron,all-mpnet-base-v2,model,15,0.116,0.4991,0.4188,0.3922,0.3927,0.0266,0.0803,
latinobarometer,P8STGBS,Argentina,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.0714,0.4869,0.3325,0.3758,0.3927,-0.0433,0.1544,
latinobarometer,P8STGBS,Argentina,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.1183,0.4904,0.3717,0.383,0.3927,-0.0113,0.1187,
latinobarometer,P8STGBS,Colombia,unprompted,C,nemotron,all-mpnet-base-v2,model,12,0.1069,0.3881,0.3455,0.3049,0.3055,0.0406,0.0426,
latinobarometer,P8STGBS,Colombia,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0511,0.3643,0.2979,0.3009,0.3055,-0.003,0.0664,
latinobarometer,P8STGBS,Colombia,unprompted,C,nemotron,all-mpnet-base-v2,k10,9,0.1087,0.3736,0.3362,0.2956,0.3055,0.0406,0.0374,
latinobarometer,P8STGBS,Colombia,country_provided,C,nemotron,all-mpnet-base-v2,model,13,0.0738,0.3932,0.3217,0.3055,0.3055,0.0162,0.0715,
latinobarometer,P8STGBS,Colombia,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.0511,0.3643,0.2877,0.3009,0.3055,-0.0132,0.0766,
latinobarometer,P8STGBS,Colombia,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.083,0.3847,0.297,0.3021,0.3055,-0.0051,0.0877,
latinobarometer,SEXO,Argentina,unprompted,C,nemotron,all-mpnet-base-v2,model,1,0.0,0.5792,0.5492,0.5233,0.52,0.0259,0.03,
latinobarometer,SEXO,Argentina,unprompted,C,nemotron,all-mpnet-base-v2,k5,1,0.0,0.5792,0.5492,0.5233,0.52,0.0259,0.03,
latinobarometer,SEXO,Argentina,unprompted,C,nemotron,all-mpnet-base-v2,k10,1,0.0,0.5792,0.5492,0.5233,0.52,0.0259,0.03,
latinobarometer,SEXO,Argentina,country_provided,C,nemotron,all-mpnet-base-v2,model,3,0.1261,0.5975,0.5383,0.525,0.52,0.0133,0.0592,
latinobarometer,SEXO,Argentina,country_provided,C,nemotron,all-mpnet-base-v2,k5,3,0.1261,0.5975,0.5383,0.525,0.52,0.0133,0.0592,
latinobarometer,SEXO,Argentina,country_provided,C,nemotron,all-mpnet-base-v2,k10,3,0.1261,0.5975,0.5383,0.525,0.52,0.0133,0.0592,
latinobarometer,S20.A,Colombia,unprompted,C,nemotron,all-mpnet-base-v2,model,6,0.6313,0.6524,0.6684,0.5958,0.6246,0.0726,-0.016,
latinobarometer,S20.A,Colombia,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.685,0.6557,0.6583,0.597,0.6246,0.0613,-0.0026,
latinobarometer,S20.A,Colombia,unprompted,C,nemotron,all-mpnet-base-v2,k10,6,0.6313,0.6524,0.6684,0.5958,0.6246,0.0726,-0.016,
latinobarometer,S20.A,Colombia,country_provided,C,nemotron,all-mpnet-base-v2,model,5,0.055,0.6557,0.6153,0.597,0.6246,0.0183,0.0404,
latinobarometer,S20.A,Colombia,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.055,0.6557,0.6153,0.597,0.6246,0.0183,0.0404,
latinobarometer,S20.A,Colombia,country_provided,C,nemotron,all-mpnet-base-v2,k10,5,0.055,0.6557,0.6153,0.597,0.6246,0.0183,0.0404,
latinobarometer,S20.A,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,model,4,0.6353,0.6583,0.6955,0.6348,0.6543,0.0607,-0.0372,
latinobarometer,S20.A,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,k5,4,0.6353,0.6583,0.6955,0.6348,0.6543,0.0607,-0.0372,
latinobarometer,S20.A,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,k10,4,0.6353,0.6583,0.6955,0.6348,0.6543,0.0607,-0.0372,
latinobarometer,S20.A,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,model,5,0.33,0.6653,0.6342,0.6264,0.6543,0.0078,0.0311,
latinobarometer,S20.A,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.33,0.6653,0.6342,0.6264,0.6543,0.0078,0.0311,
latinobarometer,S20.A,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,k10,5,0.33,0.6653,0.6342,0.6264,0.6543,0.0078,0.0311,
latinobarometer,P61ST,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,model,14,0.2701,0.2547,0.1677,0.1923,0.2096,-0.0246,0.087,
latinobarometer,P61ST,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,k5,4,0.0,0.2652,0.1876,0.1964,0.2096,-0.0088,0.0776,
latinobarometer,P61ST,Guatemala,unprompted,C,nemotron,all-mpnet-base-v2,k10,9,0.1574,0.2181,0.1761,0.1836,0.2096,-0.0075,0.042,
latinobarometer,P61ST,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,model,19,0.1914,0.2369,0.2044,0.2006,0.2096,0.0038,0.0325,
latinobarometer,P61ST,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.038,0.2443,0.1666,0.1873,0.2096,-0.0207,0.0777,
latinobarometer,P61ST,Guatemala,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.1491,0.239,0.1855,0.182,0.2096,0.0035,0.0535,
wvs,Q263,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,model,8,0.569,0.8424,0.8413,0.5978,0.5828,0.2435,0.0011,
wvs,Q263,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.4789,0.858,0.8227,0.5962,0.5828,0.2265,0.0353,
wvs,Q263,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,k10,8,0.569,0.8424,0.8413,0.5978,0.5828,0.2435,0.0011,
wvs,Q263,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,model,7,0.4778,0.857,0.8423,0.5949,0.5828,0.2474,0.0147,
wvs,Q263,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.493,0.858,0.8042,0.5962,0.5828,0.208,0.0538,
wvs,Q263,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,k10,7,0.4778,0.857,0.8423,0.5949,0.5828,0.2474,0.0147,
wvs,Q40,Andorra,unprompted,C,nemotron,all-mpnet-base-v2,model,17,0.5187,0.502,0.4223,0.306,0.2849,0.1163,0.0797,
wvs,Q40,Andorra,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.1556,0.509,0.243,0.2917,0.2849,-0.0487,0.266,
wvs,Q40,Andorra,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.5931,0.497,0.4034,0.2892,0.2849,0.1142,0.0936,
wvs,Q40,Andorra,country_provided,C,nemotron,all-mpnet-base-v2,model,15,0.2915,0.493,0.2878,0.303,0.2849,-0.0152,0.2052,
wvs,Q40,Andorra,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.1467,0.509,0.2401,0.2917,0.2849,-0.0516,0.2689,
wvs,Q40,Andorra,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.2524,0.497,0.2649,0.2892,0.2849,-0.0243,0.2321,
wvs,Q205,Andorra,unprompted,C,nemotron,all-mpnet-base-v2,model,7,0.1557,0.6444,0.6185,0.3718,0.4054,0.2467,0.0259,
wvs,Q205,Andorra,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0487,0.6554,0.5937,0.3787,0.4054,0.215,0.0617,
wvs,Q205,Andorra,unprompted,C,nemotron,all-mpnet-base-v2,k10,7,0.1557,0.6444,0.6185,0.3718,0.4054,0.2467,0.0259,
wvs,Q205,Andorra,country_provided,C,nemotron,all-mpnet-base-v2,model,9,0.1597,0.6464,0.6135,0.3703,0.4054,0.2432,0.0329,
wvs,Q205,Andorra,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.0487,0.6554,0.5787,0.3787,0.4054,0.2,0.0767,
wvs,Q205,Andorra,country_provided,C,nemotron,all-mpnet-base-v2,k10,9,0.1597,0.6464,0.6135,0.3703,0.4054,0.2432,0.0329,
wvs,Q205,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,model,7,0.6131,0.5299,0.5005,0.3374,0.346,0.1631,0.0294,
wvs,Q205,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0541,0.5182,0.4223,0.3439,0.346,0.0784,0.0959,
wvs,Q205,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,k10,7,0.6131,0.5299,0.5005,0.3374,0.346,0.1631,0.0294,
wvs,Q205,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,model,8,0.5085,0.5279,0.4556,0.3328,0.346,0.1228,0.0723,
wvs,Q205,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.0676,0.5182,0.4077,0.3439,0.346,0.0638,0.1105,
wvs,Q205,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,k10,8,0.5085,0.5279,0.4556,0.3328,0.346,0.1228,0.0723,
wvs,Q205,Germany,unprompted,C,nemotron,all-mpnet-base-v2,model,8,0.6897,0.5481,0.5436,0.3855,0.4407,0.1581,0.0045,
wvs,Q205,Germany,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0084,0.5724,0.387,0.41,0.4407,-0.023,0.1854,
wvs,Q205,Germany,unprompted,C,nemotron,all-mpnet-base-v2,k10,8,0.6897,0.5481,0.5436,0.3855,0.4407,0.1581,0.0045,
wvs,Q205,Germany,country_provided,C,nemotron,all-mpnet-base-v2,model,11,0.025,0.5495,0.5161,0.3796,0.4407,0.1365,0.0334,
wvs,Q205,Germany,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.0042,0.5724,0.5128,0.41,0.4407,0.1028,0.0596,
wvs,Q205,Germany,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.0219,0.5455,0.5056,0.3809,0.4407,0.1247,0.0399,
wvs,Q242,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,model,13,0.1328,0.3392,0.2503,0.2626,0.219,-0.0123,0.0889,
wvs,Q242,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0574,0.3255,0.2844,0.2215,0.219,0.0629,0.0411,
wvs,Q242,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.1357,0.3265,0.2571,0.2475,0.219,0.0096,0.0694,
wvs,Q242,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,model,9,0.2,0.3314,0.2052,0.2442,0.219,-0.039,0.1262,
wvs,Q242,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.1475,0.3255,0.2043,0.2215,0.219,-0.0172,0.1212,
wvs,Q242,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,k10,9,0.2,0.3314,0.2052,0.2442,0.219,-0.039,0.1262,
wvs,Q40,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,model,20,0.1256,0.5904,0.4311,0.4286,0.4497,0.0025,0.1593,
wvs,Q40,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,k5,5,0.0574,0.5678,0.3803,0.44,0.4497,-0.0597,0.1875,
wvs,Q40,Macao SAR,unprompted,C,nemotron,all-mpnet-base-v2,k10,10,0.0443,0.5513,0.4145,0.4192,0.4497,-0.0047,0.1368,
wvs,Q40,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,model,11,0.1818,0.5649,0.4711,0.4274,0.4497,0.0437,0.0938,
wvs,Q40,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,k5,5,0.0574,0.5678,0.3753,0.44,0.4497,-0.0647,0.1925,
wvs,Q40,Macao SAR,country_provided,C,nemotron,all-mpnet-base-v2,k10,10,0.0443,0.5513,0.4047,0.4192,0.4497,-0.0145,0.1466,
